Domain,Url From,Url To
caltechstore.caltech.edu,/catalogs/142,/apparel/jackets
caltechstore.caltech.edu,/catalogs/142/products/104722,/apparel/jackets
caltechstore.caltech.edu,/catalogs/142/products/105266,/apparel/jackets
caltechstore.caltech.edu,/catalogs/142/products/105456,/apparel/jackets
caltechstore.caltech.edu,/catalogs/BEST.SELL,/apparel
caltechstore.caltech.edu,/catalogs/NEW.ITEMS,/gifts
caltechstore.caltech.edu,/catalogs/NEW.ITEMS/products/104315,/apparel
caltechstore.caltech.edu,/catalogs/SALE.ITEMS,/
caltechstore.caltech.edu,/contact,/
caltechstore.caltech.edu,/facultyregalia,/
caltechstore.caltech.edu,/hours,/
caltechstore.caltech.edu,/login,/
caltechstore.caltech.edu,/policies,/
caltechstore.caltech.edu,/products/103533,/
caltechstore.caltech.edu,/products/105060,/apparel/sweatshirts
caltechstore.caltech.edu,/register,/
caltechstore.caltech.edu,/search,/search
